Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
237,0,0,11,0.625,44,1
237,1,0,11,0.785,1,0
237,0,0,11,0.401,48,1
237,0,0,9,0.401,11,1
237,0,0,7,2.635,52,1
237,0,1,7,2.071,60,0
237,1,1,11,0.532,51,1
237,0,0,11,0.592,46,1
237,0,0,9,0.511,43,1
237,1,0,11,1.456,19,0
237,1,0,11,0.486,56,0
237,0,0,11,0.376,63,1
237,1,1,11,0.416,66,1
237,0,0,11,0.392,39,1
237,1,1,9,1.027,24,1
237,1,1,7,2.532,35,1
237,1,0,10,0.492,26,0
237,0,0,9,0.721,21,1
237,1,1,11,0.527,12,1
237,0,0,11,0.466,23,1
237,0,0,11,0.378,36,1
237,1,0,9,0.559,42,0
237,1,1,11,0.513,13,1
237,0,0,11,0.373,58,1
237,0,0,11,0.375,37,1
237,1,0,11,0.642,17,0
237,1,1,11,0.414,67,1
237,1,1,11,0.413,20,1
237,1,1,11,0.928,2,1
237,0,1,8,1.715,10,0
237,1,1,11,1.397,40,1
237,0,0,11,0.337,64,1
237,0,1,8,3.794,27,0
237,1,0,9,0.911,31,0
237,1,1,11,0.448,65,1
237,0,0,11,0.366,28,1
237,1,1,11,0.566,8,1
237,0,0,11,0.317,69,1
237,0,0,11,0.597,15,1
237,0,0,11,0.619,70,1
237,0,0,11,0.579,33,1
237,0,0,11,0.427,47,1
237,0,1,11,0.752,7,0
237,1,1,8,2.974,16,1
237,0,1,11,1.084,41,0
237,0,0,11,0.562,32,1
237,0,1,11,0.549,9,0
237,0,1,11,0.462,4,0
237,1,1,11,0.94,55,1
237,0,0,11,0.654,22,1
237,0,0,11,0.594,61,1
238,1,0,7,0.644,43,0
238,0,0,7,1.076,20,1
238,1,1,7,1.015,10,1
238,1,0,8,0.612,23,0
238,1,1,5,1.039,28,1
238,1,1,6,0.449,60,1
238,0,0,6,0.419,24,1
238,0,1,3,0.768,11,0
238,1,0,7,0.092,32,0
238,1,1,4,0.383,29,1
238,1,0,6,0.083,13,0
238,0,1,6,0.479,57,0
238,0,1,6,0.126,40,0
238,1,0,6,0.122,6,0
238,1,0,6,0.136,59,0
238,0,1,6,0.185,27,0
238,1,1,6,0.122,48,1
238,1,1,6,0.803,36,1
238,0,0,7,0.126,52,1
238,1,1,6,0.152,7,1
238,0,1,6,0.074,5,0
238,1,0,6,0.086,21,0
238,1,1,6,0.762,55,1
238,0,0,6,0.172,51,1
238,1,0,6,0.084,9,0
238,0,0,6,0.288,14,1
238,1,0,6,0.071,31,0
238,0,1,6,0.114,61,0
238,0,0,8,0.156,69,1
238,0,0,7,1.014,38,1
238,0,1,6,0.212,2,0
238,0,0,9,0.18,64,1
238,1,1,7,0.19,30,1
238,0,0,7,0.376,42,1
238,1,1,7,0.12,68,1
238,0,0,6,0.236,18,1
238,0,0,6,0.11,66,1
238,1,0,6,0.229,63,0
238,0,0,7,0.526,67,1
238,0,0,6,0.131,41,1
238,1,1,6,0.591,44,1
238,0,0,6,0.427,50,1
238,1,1,6,0.569,65,1
238,0,0,7,0.628,15,1
238,1,1,7,0.848,39,1
238,1,0,6,0.666,25,0
238,1,1,6,1.174,33,1
238,1,1,8,0.849,58,1
238,0,0,6,0.842,70,1
238,0,1,6,0.792,56,0
238,1,1,6,0.571,47,1
238,1,0,6,0.269,17,0
238,1,0,6,0.541,54,0
238,0,1,6,0.604,26,0
238,0,0,6,1.1,19,1
238,1,1,6,0.751,46,1
238,1,1,6,2.157,22,1
238,0,1,6,0.678,1,0
238,1,0,4,0.256,37,0
238,1,1,6,0.659,35,1
238,0,0,6,0.169,34,1
238,1,1,6,0.576,49,1
238,0,1,6,0.604,12,0
238,1,0,6,0.793,8,0
238,1,1,6,0.474,62,1
238,0,1,6,0.986,45,0
238,1,0,6,0.917,16,0
238,0,0,6,1.143,4,1
238,1,1,6,0.752,3,1
238,0,0,6,0.496,53,1
238,0,0,5,1.15,34,1
238,0,1,6,0.551,32,0
238,0,0,6,0.554,10,1
238,0,0,6,0.435,38,1
238,1,1,6,0.632,8,1
238,0,0,6,0.596,68,1
238,1,1,7,0.412,49,1
238,0,0,7,1.322,36,1
238,0,1,6,1.145,22,0
238,1,1,6,0.739,6,1
238,0,0,6,1.027,16,1
238,0,0,6,1.198,52,1
238,1,1,6,0.58,40,1
238,0,0,6,0.542,23,1
238,1,1,8,0.661,69,1
238,0,0,6,0.502,24,1
238,1,1,6,0.246,54,1
238,1,1,6,0.496,46,1
238,1,1,6,0.569,55,1
238,1,1,6,0.553,4,1
238,0,0,6,0.608,66,1
238,0,0,6,0.848,13,1
238,1,1,6,0.532,37,1
238,1,1,8,0.493,67,1
238,1,1,6,0.779,35,1
238,0,1,6,0.656,25,0
238,0,0,5,0.824,48,1
238,1,0,6,0.758,11,0
238,1,1,8,0.402,51,1
238,0,1,6,0.977,1,0
238,1,1,6,0.546,56,1
238,1,1,6,0.706,30,1
238,0,0,6,1.039,14,1
238,1,1,7,0.542,19,1
238,0,1,6,0.78,28,0
238,1,1,6,1.034,7,1
238,1,1,6,0.745,60,1
238,0,1,6,0.699,9,0
238,1,1,6,0.778,58,1
238,0,0,6,0.796,53,1
238,1,1,8,0.309,39,1
238,0,1,6,0.766,59,0
238,0,1,6,1.196,21,0
238,0,1,7,0.762,50,0
238,0,1,6,0.943,26,0
238,0,0,6,0.872,65,1
238,1,1,6,0.699,63,1
238,0,1,6,0.746,42,0
238,1,1,6,0.982,33,1
238,0,1,6,0.929,29,0
238,0,0,6,0.668,17,1
238,1,1,6,1.086,18,1
238,0,0,6,0.739,62,1
238,0,1,6,0.691,20,0
238,1,1,6,1.232,12,1
238,0,0,6,0.49,45,1
238,1,1,9,0.646,47,1
238,0,0,9,0.537,57,1
238,1,1,6,1.21,64,1
238,1,1,7,0.654,41,1
238,1,1,6,0.701,43,1
238,1,1,6,0.765,5,1
238,0,0,7,1.048,70,1
238,0,1,6,0.872,3,0
238,1,1,6,0.697,27,1
238,1,1,6,0.764,31,1
238,1,1,6,0.976,15,1
238,0,0,7,0.843,61,1
238,0,1,6,1.194,44,0
238,1,1,6,0.767,2,1
238,1,1,6,0.86,11,1
238,0,0,6,0.932,49,1
238,1,0,6,1.421,60,0
238,1,1,6,0.525,69,1
238,0,0,6,1.027,21,1
238,1,0,6,1.043,14,0
238,0,1,6,1.889,28,0
238,1,1,6,0.736,41,1
238,1,0,6,1.168,26,0
238,0,1,6,1.718,3,0
238,1,1,6,2.294,67,1
238,0,0,6,1.178,19,1
238,1,1,6,0.569,55,1
238,0,0,6,1.903,51,1
238,0,1,6,0.738,53,0
238,0,1,6,0.926,22,0
238,0,1,6,0.759,12,0
238,0,0,6,0.693,70,1
238,1,1,6,0.812,33,1
238,0,0,6,1.15,66,1
238,1,1,6,0.696,65,1
238,0,1,6,0.987,58,0
238,0,1,6,0.835,27,0
238,1,1,6,0.719,8,1
238,0,1,6,0.704,10,0
238,0,0,6,0.557,62,1
238,1,1,6,0.926,6,1
238,0,1,6,0.86,30,0
238,1,1,6,0.69,42,1
238,0,0,6,0.749,29,1
238,1,1,6,0.678,5,1
238,1,1,8,0.623,59,1
238,1,0,6,1.574,20,0
238,1,1,6,0.923,2,1
238,0,0,7,1.394,50,1
238,0,0,7,0.847,52,1
238,1,1,6,0.607,47,1
238,1,1,6,0.592,15,1
238,1,1,6,0.742,16,1
238,0,0,6,0.479,34,1
238,0,1,6,0.836,64,0
238,1,1,6,0.702,24,1
238,1,0,6,1.031,61,0
238,0,0,6,0.636,40,1
238,1,1,6,0.586,54,1
238,1,1,6,0.735,63,1
238,0,0,7,1.082,48,1
238,1,0,6,0.815,17,0
238,0,1,6,1.501,45,0
238,1,1,6,0.71,7,1
238,1,1,6,0.698,32,1
238,0,0,6,0.736,56,1
238,1,1,6,0.82,23,1
238,0,1,6,1.06,9,0
238,1,1,6,0.621,46,1
238,0,0,6,0.751,25,1
238,0,0,6,0.587,13,1
238,0,0,6,0.71,39,1
238,0,1,6,0.684,18,0
238,0,1,6,0.762,38,0
238,1,1,6,0.532,37,1
238,0,1,6,0.751,36,0
238,1,1,6,0.722,1,1
238,0,0,6,0.617,31,1
238,0,0,6,0.577,57,1
238,1,1,6,0.537,43,1
238,0,1,6,0.651,68,0
238,0,0,6,0.752,44,1
238,1,1,6,1.228,4,1
238,0,1,6,1.302,35,0
239,0,0,9,0.498,56,1
239,1,1,9,0.451,3,1
239,1,0,5,0.205,1,0
239,0,0,11,0.519,7,1
239,0,1,11,0.035,47,0
239,1,0,9,0.216,59,0
239,1,0,11,0.491,58,0
239,0,1,2,0.3,65,0
239,0,0,10,0.07,29,1
239,1,1,9,0.314,9,1
239,1,0,9,0.054,35,0
239,1,1,8,0.465,66,1
239,0,0,9,0.097,61,1
239,1,0,3,0.49,64,0
239,1,1,5,0.152,39,1
239,0,0,7,0.425,22,1
239,1,1,5,0.186,37,1
239,0,0,7,0.216,43,1
239,1,1,3,0.693,46,1
239,0,1,7,0.956,62,0
239,0,1,7,0.216,4,0
239,1,1,8,0.242,48,1
239,1,1,3,1.007,67,1
239,0,0,8,0.643,5,1
239,0,1,2,0.46,23,0
239,0,0,9,0.5,30,1
239,0,1,3,0.447,63,0
239,1,1,9,0.375,2,1
239,1,1,4,0.392,55,1
239,1,1,2,0.569,17,1
239,0,0,8,0.022,8,1
239,1,1,2,0.55,60,1
239,0,0,9,0.137,28,1
239,0,1,11,0.642,12,0
239,0,0,11,0.499,38,1
239,1,1,7,0.699,11,1
239,1,0,1,0.539,68,0
239,0,1,8,0.555,69,0
239,0,0,8,0.468,44,1
239,0,0,7,0.06,70,1
239,1,0,8,0.047,15,0
239,0,0,9,0.599,31,1
239,0,0,9,1.074,54,1
239,1,0,11,0.531,21,0
239,1,1,7,0.55,49,1
239,0,0,9,0.266,45,1
239,0,0,8,0.458,57,1
239,1,1,11,0.923,40,1
239,1,0,5,0.466,6,0
239,0,0,8,0.102,52,1
239,0,1,7,0.166,26,0
239,1,0,8,0.082,27,0
239,1,1,9,0.562,10,1
239,1,1,9,0.391,41,1
239,0,0,9,0.303,18,1
239,1,0,9,0.6,24,0
239,1,1,9,0.817,14,1
239,0,0,8,1.164,50,1
239,1,0,8,1.042,25,0
239,0,1,11,0.755,20,0
239,1,1,9,1.318,32,1
239,0,0,10,0.303,16,1
239,0,0,10,0.163,36,1
239,1,1,10,0.455,13,1
239,1,0,9,0.148,53,0
239,0,0,9,0.628,42,1
239,0,1,9,0.5,51,0
239,0,0,10,0.481,33,1
239,0,0,9,0.486,34,1
239,1,1,9,0.179,19,1
239,1,0,10,0.925,39,0
239,1,0,9,0.041,31,0
239,0,0,10,0.466,66,1
239,1,0,9,0.432,3,0
239,0,0,9,0.33,11,1
239,0,0,4,0.717,10,1
239,0,0,4,0.135,12,1
239,1,1,11,0.539,65,1
239,1,1,8,0.835,6,1
239,0,0,9,0.205,28,1
239,0,0,8,0.166,18,1
239,0,1,9,0.045,60,0
239,1,0,9,0.181,42,0
239,0,0,9,0.428,1,1
239,0,1,9,0.296,57,0
239,1,0,9,0.187,45,0
239,1,1,9,0.092,32,1
239,0,0,9,0.126,70,1
239,0,0,9,0.44,7,1
239,1,1,9,0.405,63,1
239,1,0,9,3.703,55,0
239,0,0,9,0.107,30,1
239,0,0,9,0.277,54,1
239,1,1,11,0.209,5,1
239,1,0,9,0.024,13,0
239,1,1,9,0.269,33,1
239,0,0,11,0.288,38,1
239,1,1,11,0.315,27,1
239,1,0,7,0.256,9,0
239,0,1,3,0.547,43,0
239,1,0,9,0.204,16,0
239,0,0,8,0.146,61,1
239,1,0,7,0.885,17,0
239,0,1,9,0.448,62,0
239,0,0,10,0.755,44,1
239,1,0,10,0.541,59,0
239,1,0,9,0.091,53,0
239,0,0,9,0.482,15,1
239,0,1,9,0.56,24,0
239,0,0,9,0.051,22,1
239,0,0,9,0.104,37,1
239,1,0,9,0.089,2,0
239,1,0,9,0.301,48,0
239,1,1,9,0.13,64,1
239,0,0,8,0.43,41,1
239,1,0,8,0.106,49,0
239,0,0,9,0.07,36,1
239,0,0,5,0.202,46,1
239,0,1,7,0.843,20,0
239,1,0,8,0.115,4,0
239,1,1,8,1.231,69,1
239,0,0,5,0.497,68,1
239,0,1,5,0.3,26,0
239,0,1,9,0.49,67,0
239,1,0,5,0.508,25,0
239,0,1,7,0.381,23,0
239,0,0,8,0.249,47,1
239,1,0,9,0.522,21,0
239,1,1,9,0.426,51,1
239,0,0,9,0.093,8,1
239,0,1,9,0.194,34,0
239,1,0,7,0.252,40,0
239,1,1,9,0.248,29,1
239,0,0,9,0.451,58,1
239,0,0,9,0.382,52,1
239,1,1,9,0.226,56,1
239,1,0,9,0.42,14,0
239,1,0,8,0.642,50,0
239,0,0,8,0.591,19,1
239,1,1,11,0.333,35,1
239,1,0,4,0.449,27,0
239,0,0,9,0.419,43,1
239,1,0,8,0.746,5,0
239,0,1,7,0.402,19,0
239,1,0,7,0.373,9,0
239,0,0,8,0.373,53,1
239,0,0,9,0.157,11,1
239,1,0,9,0.182,20,0
239,1,1,11,0.41,55,1
239,0,0,9,1.426,36,1
239,0,0,10,0.449,15,1
239,0,0,9,0.495,45,1
239,0,0,10,0.085,59,1
239,1,0,9,0.393,54,0
239,1,0,10,0.38,4,0
239,1,0,4,0.043,66,0
239,0,0,9,0.021,34,1
239,1,0,9,0.395,33,0
239,0,0,9,0.521,58,1
239,0,0,10,0.343,48,1
239,0,0,9,0.16,52,1
239,1,1,11,0.395,22,1
239,1,0,10,0.171,64,0
239,0,0,10,0.156,60,1
239,0,0,10,2.721,32,1
239,0,0,10,1.839,17,1
239,1,0,10,0.09,8,0
239,0,0,9,0.379,62,1
239,0,1,4,0.272,13,0
239,1,0,9,0.294,44,0
239,1,0,10,0.19,57,0
239,0,1,10,0.383,68,0
239,0,0,10,1.401,29,1
239,1,1,8,1.186,61,1
239,1,0,3,1.502,10,0
239,0,0,9,1.369,39,1
239,0,0,11,1.266,49,1
239,1,1,8,0.491,40,1
239,1,0,9,0.466,2,0
239,1,1,9,0.466,41,1
239,0,0,10,0.099,51,1
239,1,0,10,0.156,21,0
239,1,0,10,0.407,42,0
239,0,1,9,0.179,23,0
239,1,0,10,0.185,16,0
239,0,0,11,0.162,46,1
239,1,1,10,0.357,25,1
239,0,0,10,0.273,7,1
239,0,0,10,0.253,38,1
239,1,0,10,0.544,30,0
239,1,0,10,0.038,14,0
239,0,0,10,0.466,28,1
239,0,1,9,0.148,35,0
239,0,1,3,0.743,70,0
239,0,0,10,0.282,24,1
239,1,1,9,0.828,63,1
239,1,0,9,0.051,6,0
239,1,0,9,1.334,50,0
239,0,0,9,0.396,47,1
239,1,1,9,0.365,69,1
239,0,0,9,0.481,12,1
239,0,1,9,0.482,3,0
239,0,0,9,0.135,31,1
239,1,1,9,0.37,65,1
239,1,0,9,0.218,67,0
239,0,1,9,0.332,26,0
239,0,0,11,0.348,37,1
239,0,1,3,0.345,1,0
239,1,0,8,0.206,56,0
239,0,0,9,0.164,18,1
240,0,0,5,0.528,56,1
240,0,0,7,0.95,20,1
240,1,1,8,0.54,49,1
240,1,1,5,0.817,55,1
240,0,0,9,0.564,43,1
240,0,1,7,0.604,5,0
240,1,1,6,0.55,31,1
240,0,0,9,0.628,54,1
240,0,1,5,0.562,2,0
240,1,1,7,0.756,63,1
240,0,0,10,0.539,68,1
240,0,1,4,1.393,16,0
240,1,0,5,1.073,66,0
240,1,1,5,0.95,57,1
240,0,0,7,1.439,48,1
240,1,0,6,1.43,45,0
240,1,0,4,1.342,40,0
240,0,0,7,0.666,18,1
240,0,0,7,0.644,4,1
240,1,0,6,0.955,3,0
240,1,1,7,0.781,25,1
240,1,0,8,0.476,33,0
240,0,0,7,0.908,29,1
240,1,1,3,1.567,1,1
240,1,0,5,1.467,65,0
240,1,1,7,0.863,37,1
240,0,0,9,0.55,50,1
240,0,0,9,0.476,62,1
240,1,1,7,0.572,53,1
240,1,1,7,0.538,17,1
240,1,1,5,0.725,13,1
240,0,1,6,1.251,26,0
240,1,1,7,0.499,47,1
240,0,1,3,1.353,6,0
240,0,0,7,0.409,58,1
240,0,0,9,0.564,35,1
240,1,1,9,0.526,21,1
240,0,1,6,0.837,22,0
240,0,0,7,0.636,27,1
240,1,1,5,0.511,7,1
240,0,0,10,0.429,69,1
240,1,0,6,0.973,15,0
240,0,1,7,0.623,32,0
240,0,0,9,0.483,42,1
240,1,1,6,0.643,30,1
240,1,1,7,1.432,9,1
240,0,0,6,0.567,8,1
240,0,0,8,0.413,59,1
240,1,1,7,0.471,28,1
240,0,1,4,0.821,14,0
240,0,0,7,0.59,51,1
240,1,1,7,0.483,70,1
240,0,0,5,0.516,23,1
240,0,0,7,0.481,52,1
240,1,1,8,0.418,19,1
240,1,1,9,0.392,38,1
240,0,0,10,0.353,61,1
240,1,0,7,0.386,24,0
240,1,1,4,0.623,46,1
240,0,0,6,0.793,39,1
240,0,1,4,1.178,41,0
240,1,1,5,1.188,34,1
240,1,1,7,0.441,11,1
240,1,1,8,0.565,60,1
240,0,0,5,0.587,44,1
240,1,1,7,0.47,64,1
240,1,1,8,0.366,67,1
240,1,1,8,0.413,12,1
240,0,0,6,0.933,10,1
240,0,1,5,0.964,36,0
240,1,1,8,0.444,66,1
240,1,1,9,0.371,32,1
240,1,1,9,0.443,12,1
240,0,0,8,0.386,58,1
240,1,1,9,0.363,50,1
240,0,1,7,0.504,37,0
240,0,0,4,0.574,39,1
240,0,1,4,1.291,24,0
240,1,1,7,0.373,28,1
240,0,1,4,0.967,43,0
240,0,0,10,0.436,60,1
240,1,1,8,0.285,23,1
240,0,0,10,0.353,57,1
240,1,1,8,0.334,21,1
240,0,0,8,0.424,70,1
240,0,0,7,0.392,7,1
240,1,1,8,0.478,3,1
240,1,1,10,0.321,26,1
240,0,0,8,0.455,27,1
240,0,1,7,0.425,11,0
240,1,1,9,0.349,52,1
240,0,0,9,0.315,65,1
240,0,0,9,0.3,48,1
240,1,1,7,0.806,17,1
240,0,0,6,0.933,62,1
240,0,0,5,0.774,59,1
240,1,1,8,0.71,4,1
240,1,1,9,0.345,36,1
240,0,1,7,0.509,40,0
240,1,1,8,0.526,42,1
240,1,1,5,0.506,25,1
240,0,1,7,0.351,16,0
240,0,1,5,0.653,69,0
240,1,1,8,0.377,31,1
240,1,1,9,0.226,45,1
240,1,1,10,0.202,68,1
240,0,1,5,0.721,53,0
240,1,1,7,0.587,6,1
240,1,1,9,0.358,55,1
240,1,1,9,0.299,20,1
240,0,1,4,0.721,19,0
240,0,1,7,0.373,5,0
240,1,1,9,0.324,63,1
240,1,1,10,0.28,64,1
240,1,1,11,0.38,38,1
240,0,0,7,0.706,34,1
240,1,1,9,0.283,29,1
240,0,1,4,0.512,44,0
240,0,1,5,0.464,9,0
240,0,0,6,0.515,47,1
240,1,1,8,0.444,49,1
240,0,1,5,0.502,46,0
240,0,1,4,0.526,35,0
240,1,1,5,0.319,14,1
240,0,0,5,0.777,41,1
240,1,1,7,1.113,2,1
240,0,1,8,0.385,10,0
240,0,0,6,0.461,22,1
240,1,1,8,0.331,1,1
240,1,1,7,0.357,8,1
240,0,0,8,0.392,67,1
240,0,1,5,0.859,30,0
240,1,1,7,0.358,15,1
240,0,0,4,0.836,56,1
240,0,1,6,0.75,18,0
240,1,1,8,0.419,54,1
240,0,0,5,0.83,33,1
240,0,1,5,0.922,61,0
240,1,1,7,0.371,51,1
240,1,1,5,0.52,13,1
240,0,0,4,0.84,20,1
240,1,1,8,0.334,41,1
240,1,1,10,0.311,43,1
240,0,0,7,0.49,38,1
240,0,1,7,0.465,19,0
240,1,1,7,0.419,4,1
240,1,1,8,0.38,66,1
240,1,1,7,0.327,25,1
240,0,0,8,0.495,52,1
240,1,1,9,0.462,39,1
240,1,1,7,0.482,36,1
240,1,1,9,0.29,34,1
240,0,0,7,0.41,62,1
240,0,0,5,0.767,30,1
240,1,1,8,0.32,53,1
240,1,1,7,0.226,51,1
240,1,0,5,0.791,10,0
240,0,1,4,0.722,2,0
240,1,1,5,0.444,59,1
240,0,0,7,0.336,60,1
240,0,0,6,1.029,15,1
240,0,0,7,0.33,70,1
240,1,1,8,0.27,58,1
240,0,0,7,0.38,44,1
240,0,0,9,0.275,69,1
240,1,1,8,0.309,17,1
240,0,0,9,0.261,54,1
240,1,1,8,0.287,37,1
240,0,0,5,0.564,6,1
240,0,0,8,0.283,48,1
240,1,1,8,0.208,42,1
240,1,1,5,0.299,8,1
240,0,0,4,0.264,35,1
240,0,1,7,0.294,13,0
240,1,1,5,0.616,16,1
240,0,0,7,0.413,64,1
240,0,1,6,0.993,14,0
240,1,1,7,0.388,65,1
240,0,0,7,0.535,32,1
240,0,1,3,1.117,26,0
240,1,1,7,0.374,67,1
240,1,1,7,0.337,46,1
240,0,0,3,0.669,27,1
240,1,1,7,0.474,68,1
240,1,1,5,0.842,40,1
240,0,1,5,1.154,18,0
240,0,0,3,1.574,3,1
240,1,1,4,1.123,7,1
240,1,1,7,0.681,5,1
240,1,1,5,0.821,45,1
240,0,1,5,0.709,23,0
240,1,1,3,1.133,11,1
240,1,1,5,0.88,29,1
240,1,1,5,0.879,21,1
240,0,0,7,0.908,49,1
240,0,0,3,0.88,22,1
240,1,1,8,0.342,1,1
240,1,1,8,0.324,50,1
240,1,1,4,0.441,31,1
240,0,0,3,0.596,12,1
240,1,1,3,0.736,57,1
240,0,0,5,0.392,33,1
240,0,1,7,0.82,9,0
240,0,0,8,0.366,63,1
240,1,1,8,0.458,56,1
240,0,1,7,0.68,24,0
240,0,0,7,0.928,28,1
240,1,1,5,0.401,61,1
240,0,1,5,0.569,47,0
240,1,1,7,0.337,55,1
241,0,0,7,0.525,41,1
241,0,0,7,0.637,64,1
241,1,1,3,1.223,7,1
241,0,0,11,0.679,15,1
241,0,0,11,0.648,69,1
241,0,0,8,0.998,63,1
241,0,0,8,0.76,18,1
241,0,0,9,0.623,31,1
241,0,1,11,0.64,27,0
241,0,0,11,0.475,46,1
241,0,0,11,0.57,53,1
241,1,1,11,0.557,48,1
241,0,0,11,0.488,32,1
241,1,0,11,0.626,12,0
241,0,0,11,0.479,1,1
241,1,0,11,0.534,4,0
241,0,1,7,0.847,56,0
241,0,1,10,1.679,42,0
241,1,1,11,0.53,20,1
241,1,0,9,0.492,3,0
241,1,0,8,0.541,8,0
241,0,0,10,0.432,17,1
241,0,0,11,0.328,51,1
241,0,1,8,0.517,11,0
241,1,1,9,0.558,44,1
241,0,1,9,1.246,45,0
241,1,1,9,2.089,55,1
241,1,1,10,1.461,19,1
241,0,0,6,26.918,68,1
241,1,0,11,1.072,13,0
241,0,1,8,0.631,16,0
241,1,0,9,0.883,24,0
241,0,0,9,0.499,28,1
241,0,1,7,0.752,54,0
241,0,0,8,0.518,2,1
241,1,0,11,1.129,38,0
241,1,1,8,0.63,37,1
241,0,0,7,0.373,6,1
241,0,0,9,0.329,65,1
241,1,1,9,0.466,70,1
241,1,0,3,0.322,35,0
241,1,1,5,0.657,22,1
241,0,0,9,0.471,9,1
241,0,0,11,0.486,52,1
241,1,1,8,0.318,62,1
241,0,0,4,0.534,25,1
241,0,0,11,0.486,30,1
241,0,0,11,0.438,14,1
241,0,0,11,0.421,21,1
241,0,0,11,0.385,66,1
241,0,0,11,0.448,58,1
241,0,0,11,0.426,57,1
241,0,0,11,0.273,34,1
241,1,1,11,0.519,43,1
241,0,0,8,0.527,49,1
241,1,0,9,0.831,36,0
241,0,0,11,0.437,61,1
241,1,1,11,0.339,33,1
241,0,0,11,0.411,29,1
241,0,0,11,0.265,50,1
241,1,1,11,0.288,60,1
241,1,1,11,0.372,59,1
241,1,1,11,0.368,23,1
241,0,0,11,0.406,47,1
241,0,1,11,0.376,5,0
241,0,0,11,0.331,67,1
241,1,1,6,1.223,40,1
241,0,0,11,0.578,26,1
241,1,0,8,1.309,10,0
241,1,1,11,0.477,39,1
241,0,1,8,1.265,8,0
241,1,1,11,0.281,46,1
241,0,1,11,0.469,10,0
241,1,1,11,0.221,65,1
241,0,1,11,0.399,4,0
241,0,1,9,0.255,16,0
241,0,0,7,0.82,70,1
241,1,1,7,0.575,3,1
241,1,1,11,0.244,6,1
241,0,0,11,0.311,51,1
241,0,1,10,0.554,7,0
241,1,1,11,0.401,15,1
241,1,0,11,0.608,28,0
241,1,1,11,0.402,57,1
241,0,0,11,0.418,32,1
241,0,0,9,0.582,62,1
241,1,1,10,0.481,1,1
241,0,0,10,0.527,36,1
241,0,0,10,0.432,60,1
241,0,0,10,0.535,18,1
241,0,0,10,0.414,27,1
241,0,0,11,0.587,43,1
241,0,0,9,0.402,66,1
241,0,1,9,0.547,61,0
241,0,1,2,0.398,2,0
241,1,1,9,0.911,26,1
241,0,0,11,0.554,41,1
241,1,1,11,0.504,67,1
241,0,1,11,0.592,39,0
241,1,1,9,0.424,58,1
241,0,1,11,0.509,53,0
241,0,1,11,0.4,34,0
241,1,1,11,0.589,40,1
241,1,0,11,0.736,42,0
241,1,0,11,0.37,50,0
241,0,1,11,0.486,55,0
241,0,0,11,0.181,63,1
241,0,0,4,0.439,29,1
241,1,1,11,0.312,52,1
241,0,0,11,0.311,69,1
241,1,1,11,0.144,59,1
241,1,1,11,0.31,9,1
241,0,0,11,0.543,25,1
241,1,1,11,0.419,13,1
241,0,1,11,0.34,12,0
